id,name,birth_date,death_date,city
Q1217,Hubert Salentin,1822,1910,Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | 曲尔皮希 | Zülpich | Zülpich | Zülpich | Zülpich | Цюльпих | Zülpich | Zülpich | تسولبيش | تسولبيش | Zülpich | Zülpich | Цюльпіх | Цюлпих | Zülpich | Zülpich | Цуьльпих | Zulpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | تسولپیش | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | ツュルピヒ | Zülpich | Цюльпих | Zülpich | Цюльпих | Tulpiacum | Zülpich | Zülpich | Zülpich | Zülpich | Цюльпих | Zülpich | Zülpich | Цилпих | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Zülpich | Цилпих | Zülpich | Zülpich | Zülpich | Цюльпих | Zülpich | Цюльпіх
Q927,Harry Mulisch,1927,2010,Haarlem | هارلم | هارلم | هارلم | הארלם | Харлем | Гарлем | 哈勒姆 | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | Haarlem | 哈倫 | Harlem | Харлем | Harlemo | Harlemas | Hārlema | ہارلم | Garlem | Haarlem | ܗܐܪܠܡ | Харлем | Харлем | Haarlem | هارليم | Haarlem | Гаарлем | হারলেম | Gemeente Haarlem | Χάαρλεμ | Haarlem | Haarlem | Haarlim | હાર્લેમ | Haarlem | हार्लेम | Հաառլեմ | ハールレム | Haarlem | ჰაარლემი | ಹಾರ್ಲೆಮ್ | 하를럼 | Haarlem | Харлем | Harlemum | Haarlem | Haarlem | Haarlem | Харлем | Хаарлем | हार्लेम | Haarlem | Haarlem | Haorlem | हार्लम | Харлем | هارلم (هالنډ) | Haarlem | Haarlem | හාර්ලෙම් | Haarlem | Haarlem | Haarlem | Haarlem | ஹார்லெம் | హార్లీమ్ | ฮาร์เลม | Һарлем | ہارلیم | Haarlem | 哈勒姆 | 哈林 (荷蘭) | Haarlem | 哈勒姆 | 哈勒姆
Q1403,Luigi Pirandello,1867,1936,Agrigento | Агридженто | Agrigento | Agrigento | Agrigent | Agrigento | Agrigento | Agrigento | Agrigento | Агридженто | अग्रिजेन्तो | Girgenti | Agrigento | Agrigento | ඇග්රිජෙන්ටෝ | Agrigento | Агриђенто | Agrigento | Agrigento | அக்ரிகெண்டோ | అగ్రిజెంటో | อากรีเจนโต | Agrigento | Agrigento | Агриҗенто | Agrigento | Аґрідженто | ایگریجینتو | Agrigento | Agrixento | Agridžento | Agrigento | Agrigento | Agrigento | Agrigento | 阿格里真托 | აგრიჯენტო | 阿格里真圖 | 阿格里真托 | 阿格里真托 | 阿格里真托 | Agrigento | അഗ്രിജന്തോ | Agrigento | Agrigento | جِرْجَنْت | اجريجنتو | Agrigento | Agrigento | Aqricento | Агрыджэнта | Агридженто | এগ্রিজেনেটু | Agrigento | Agrigent | Агридженто | Agrigento | Agrigentu | Agrigento | Agrigento | Agrigento | Agrigent | Agrigent | Agrigento | Αγκριτζέντο | Agrigento | Agrigento | Agrigento | Agriĝento | Agrigento | Agrigento | Agrigento | آگریجنتو | Agrigento | Agrigente | Agrigent | Agrigento | Agrigento | Agrigento | એગ્રીજેંટો | אגריג'נטו | एग्रीजेंटो | Agrigento | Agrigento | Ագրիջենդո | Ակրիճենթօ | Agrigento | Agrigento | Agrigento | アグリジェント | აგრიჯენტო | Агридженто | ಅಗ್ರಿಜೆಂಟೋ | 아그리젠토 | Agrigento | Agrigento | Agrigentum | Agrigento | Agrigento | Agrigento | Agrigento | Agridžentas | Agridžento | Агриджэнто | Агриџенто | एग्रीजेंटो | Agrigento | Agrigento | Agrigento | Агридженто | Agrigento | Agrigento | Agrigento | Agrigento
Q1470,M. C. Escher,1898,1972,Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Leeuwarden | Ljouwert | Liwwadden | ليوواردن | Ljouwert | Լեուվարդեն | Леуварден | Ljouwert | Леуварден | Ljouwert | ليوردن | ليوواردن | Leyvarden | Леўвардэн | Леўвардэн | Леуварден | লিবার্ডেন | Λέουαρντεν | لیوواردن | Ljouwert | Ljouwert | લીઉવાર્ડન | Ljouwert | לייוורדן | लीऊवार्डन | レーワルデン | ლეუვარდენი | ಲೀಯುವರ್ಡೆನ್ | 레이우아르던 | Leovardia | Leuvardenas | Leuvardena | Леуварден | लीयुवार्डेन | Liwwadden | Ljouwert | Леуварден | لیوواردن | Ljouwert | ලීවුවෝර්ඩ්න් | Леуварден | லியூவார்டன் | లీయువార్డెన్ | เลวาร์เดิน | Леуварден | لییوواردین | 吕伐登 | 呂戈登 | 吕伐登 | 利瓦頓 | لیوورت
Q892,J. R. R. Tolkien,1892,1973,ബ്ലൂംഫൌണ്ടെയിൻ | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Блумфонтейн | Блумфонтеин | ብሉምፎንቴይን | بلومفونتين | بلومفونطين | بلومفونتين | Bloemfontein | Blumfonteyn | بلومفونتن | Bloemfontein | Блумфантэйн | Блюмфантэйн | Блумфонтейн | ব্লুমফন্টেইন | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Блумфонтейн | Bloemfontein (kapital sa lalawigan sa Habagatang Aprika) | بلوومفۆنتەین | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Μπλουμφοντέιν | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | بلومفونتن | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | બ્લોમફોન્ટેન | Bloemfontein | Bloemfontein | בלומפונטיין | ब्लूमफ़ोनटेन | Bloemfontein | Bloemfontein | Բլումֆոնտեյն | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | ブルームフォンテーン | Bloemfontein | ბლუმფონტეინი | Bloemfontein | Блумфонтейн | ಬ್ಲಾಎಂಫಾಂಟೆನ್ | 블룸폰테인 | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Blumfonteinas | Blumfonteina | Bloemfontein | Bloemfontein | Блумфонтейн | Pūrumiwhōniniti | Блумфонтејн | ब्लूमफाँटेन | Bloemfontein | بلومفونتن | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Blumfonteyn | Bloemfontein | Chxǫǫh Biiʼ Tóháálį́ | Bloemfontein | Bloemfontein | Блумфонтейн | ਬਲੂਮਫੋਂਟੈਨ | Bloemfontein | Bloemfontein | Bloemfontein | بلوئمفونٹین | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | بلومفونٽين | Bloemfontein | Bloemfontein | බ්ලොම්ෆොන්ටීන් | Блумфонтейн | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Блумфонтејн | Mangaung | Bloemfontein | Bloemfontein | புளும்பொன்டின் | బ్లామ్ ఫాంటేయిన్ | Блумфонтейн | บลูมฟอนเทน | Bloemfontein | Bloemfontein | ma tomo Punponten | Bloemfontein | Блумфонтейн | بلومفونٹین | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | Bloemfontein | 布隆方丹 | EBloemfontein | ბლუმფონტეინი | בלומפאנטיין | Bloemfontein | 布隆方丹 | Bloemfontein | 布隆方丹 | 布隆方丹 | 布隆方丹 | 布隆方丹 | IBloemfontein
Q1589,Luigi Galvani,1737,1798,Bologna | Bononia | Bologna | בולוניה | Bolonha | Bologne | Bologna | Bolonha | ボローニャ | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Μπολόνια | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Болонья | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Bologna | Балоння | Балёньня | Болоня | Bolonia | Болоња | Болонья | Болоња | Bolonija | Boloņa | โบโลญญา | Болонья | ቦሎኛ | Bolonia | بولونيا | بولونيا | Boloña | Boloniya | بولونیا | বোলোনিয়া | Bolonya | Болонья | Bolonia | بۆلۆنیا | Bulogna | Болонья | Bolonya | Bulåggna | Bolonjo | Bolonia | Boloña | بولونیا | Bologne | Boloña | Mbolóña | બોલોગ્ના | बोलोना | Բոլոնիա | Պոլոնիա | Bolonia | ბოლონია | Болонья | Болонья | ಬೊಲೋನಾ | 볼로냐 | Bolonya | Болонья | Болонья шаары | Bologna | Poronga | बोलोन्या | Bolonja | ဘိုလိုညာ | بولونیا | Bolonha | Болонья | Bolonne | Bolonia | Bològna | بولونا | Bologne | Болонья | बोलोन्या | Bulogna | බොලොග්නා | Bologna | Bologna | Bolonja | பொலோஞா | బోలోన్య | Болоня | Болоня | Болонья | بلونیا | Bolonya | Bułogna | 博洛尼亚 | ბოლონია | 博洛尼亞 | 博洛尼亞 | 博洛尼亚 | 博洛尼亚 | 波隆那 | 博洛尼亞 | 波隆那
Q2737,Louis de Funès,1914,1983,Курбевуа | Курбевуа | کوغبیوا | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | 库尔伯瓦 | 古布華 | 库尔伯瓦 | 库尔伯瓦 | 库尔伯瓦 | 庫爾伯瓦 | 庫爾布瓦 | 库尔伯瓦 | 庫爾伯瓦 | Courbevoie | কুর্বভোয়া | Courbevoie | Courbevoie | КугӀбевуа | Courbevoie | Courbevoie | Courbevoie | Курбевуа | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Κουρμπεβουά | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | کوربوآ | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | קורבוואה | Courbevoie | Courbevoie | Կուրբևուա | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | クールブヴォア | Courbevoie | კურბევუა | Courbevoie | Courbevoie | Курбевуа | Courbevoie | 쿠르브부아 | Curbavia | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Kurbevuā | Курбэвуа | Courbevoie | Courbevoie | Курбевоа | Courbevoie | Courbevoie | کوربوآ | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Курбевуа | Courbevoie | Courbevoie | Courbevoie | Courbevoie | کوربیوۓ | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Курбевуа | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Курбвоа | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | Courbevoie | كوربفوا | كوربفوا | Courbevoie | Kurbevua | کوربوآ | Courbevoie | Курбевуа | Курбьовоа | Courbevoie
Q2655,John Franklin,1786,1847,斯皮爾斯比 | Spilsby | Spilsby | Spilsbi | اسپیلسبی | Spilsby | Spilsby | Spilsby | Spilsby | Spilsby | Spilsby | اسپیلسبی | Spilsby | Spilsby | ספילסבי | Spilsby | Spilsby | スピルズビー | Spilsby | Spilsby | Spilsby | Spilsby | Spilsby | Spilsby | Spilsby | Spilsby | Spilsby | Spilsby | 斯皮尔斯比 | 斯皮尔斯比
Q2566,Isaac Brock,1769,1812,Saint Peter Port | Saint Peter Port | Saint Pierre Port | Sanct Petrusport | سان بيتر بورت | Puertu San Pedru (Saint-Pierre-Port) | Sent Piter Port | Сент-Пітэр-Порт | Сейнт Питър порт | Saint Pierre Port | Saint Peter Port | Saint Peter Port | Saint Peter Port | St Peter Port | Saint Peter Port | Saint Peter Port | St. Peter Port | Σεντ Πίτερ Πορτ | Saint Peter Port | Saint Peter Port | Sanktapetrurbo | Saint Peter Port | Saint Peter Port | سن پتر پورت | Saint Peter Port | Saint-Pierre-Port | Saint Peter Port | Saint Peter Port | St. Peter Port | Saint Peter Port | סנט פיטר פורט | सेंट पीटर पोर्ट | St. Peter Port | Saint Peter Port | Saint Peter Port | Saint Peter Port | St Peter Port | Saint Peter Port | Saint Peter Port | セント・ピーター・ポート | სენტ-პიტერ-პორტი | Сент-Питер-Порт | 세인트피터포트 | Saint Peter Port | Saint Peter Port | Saint Peter Port | سأن پئتئر پورت | Sent Piter Portas | Sentpīterporta | St Peter Port | Сент Питер Порт | سنت پتر پورت | Saint Peter Port | Saint Peter Port | Saint Peter Port | St. Peter Port | St Peter Port | Saint Pierre Port | Сент-Питер-Порт | Saint Peter Port | Saint Peter Port | Saint Peter Port | Сент-Питер-Порт | Saint Peter Port | Saint Peter Port | Saint Peter Port | Сент Питер Порт | Сент Питер Порт | Sent Piter Port | St. Peter Port | Senpite minatu | சென். பீட்டர் போர்ட் | เซนต์ปีเตอร์พอร์ต | Saint Peter Port | Сент-Питер-Порт | Сент-Пітер-Порт | سینٹ پیٹر پورٹ | Saint Peter Port | St. Peter Port | 圣彼得港 | 圣彼得港 | 圣彼得港 | 圣彼得港 | 聖彼得港 | 聖彼得港 | 圣彼得港 | 聖彼得港
Q3335,George Orwell,1903,1950,Motihari | 莫蒂哈里 | 莫蒂哈里 | 莫蒂哈里 | 莫蒂哈里 | Motihari | Motihari | Motihari | मोतिहारी | موتيهاري | Motihari | Motihari | Матыхарі | Матыгары | Мотихари | मोतिहारी | মোতিহারী | মতহারি | Motihari | Motīhāri | Motihari | Motihari | Μοτιχάρι | Motihari | Motihari | Motihari | موتهاری | Motihari | Motihari | Motihari | મોતિહારી | מוטיהרי | मोतिहारी | Motihari | Մոթիհարի | Motihari | モティハリ | მოტიჰარი | Motihari | Мотихари | मोतीहारी | Motihari | Motihari | मोतिहारी | मोतिहारी | Motihari | ମୋତିହାରି | Мотихари | Motihari | Motihari | Motihari | Мотихари | मोतिहारी | ᱢᱚᱛᱤᱦᱟᱨᱤ | Motihari | Motihari | மோதிஹாரி | మోతీహారి | Мутиҳорӣ | Motihari | Мотіхарі | موتیہاری
Q4223,Julian McMahon,1968,2025,Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | سيدنى | Сидней | Сидней | Сидней | سڈنی | Сидней | Сидней | ซิดนีย์ | سیدنی | 雪梨 | Сиднеи | Сидней | ሲድኒ | ܣܝܕܢܝ | سيدني | ছিডনী | Sidni | سیدنی | Сидней | Sidni | Sidni | सिडनी | সিডনি | སིད་ནེ། | Сидней | Sidni | ᏏᎢdᏂᎢ | سیدنی | ᓯᑎᓂ | Sidney | Сидней | Thidni | Σίδνεϊ | Sidnejo | Serene | Sydney (Steed) | Sidnè | Sínei | Sydney | સીડની | Kikinē | सिडनी | Sidnè | Սիդնեյ | Սիտնի | Сидней | ᓯᑦᓂ | Sidni | სიდნეი | Sidinee | Si̱dni | ស៊ីដនីយ៏ | ಸಿಡ್ನಿ | 시드니 | 씨드니 | Sîdney | Sydneium | Сидней | Sidnėjus | Sidneja | सिडनी | सिड्नी | Сыднэй | Sydney | Sydney | സിഡ്നി | סידני | Sydney | Sydney | Sídney | Sydney | سيدني | シドニー | Сидни | Sydney | Sydney | Sydney | Sydney | Sydney | 悉尼 | 悉尼 | 悉尼 | 雪梨 | Сідней | Сидней | Sidney | Sydney | Sydney | Sydney | Sydney | Sidney | Sidney | Sidney | Sidney | Sidney | Sidney | Сыднэй | سیدنی | Сідней | Сидней | Сидней | Sini | Sydney | Sydney | Sydney | Sydney | Sydney | سيدني | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Sydney | Сидней | Poihākena | Сиднеј | Сидней | सिडनी | ဆစ်ဒနီမြို့ | Сидней ош | सिड्नी | सिद्नी | Siidnii | Сидней | ਸਿਡਨੀ | Sidni | Sidni | سڈنی | سیدنی | Сідні | सिड्नि | Сидней | ᱥᱤᱰᱱᱤ | سڊني | Sėdniejos | සිඩ්නි | Sydney | Sydney | Сиднеј | ꠍꠤꠒꠘꠤ ꠘꠉꠞ | சிட்னி | సిడ్నీ | Sidni | Сидней | Sidneý | Sidnej | Senē | Sidni | Сидней | Sidnéy | Sidnei | 悉尼 | Sidni | სიდნეი | סידני | 雪梨 (澳洲) | 悉尼 | སིཌི་ནི
Q2998,Amy Johnson,1903,1941,ჰალი | Kingston upon Hull | Cyningestun on Hull | كينغستون أبون هال | كينجستون ابون هال | Kingston upon Hull | Kinqston-apon-Hall | کینقستون آپون هال | Кінгстан-апан-Хал | Кінгстан-апон-Гал | Кингстън ъпон Хъл | কিংস্টন আপন হাল | Kingston upon Hull | Kingston upon Hull | Hull (kapital sa kondado) | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | Κίνγκστον απόν Χαλ | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | کینگستن هال | Kingston upon Hull | Kingston-upon-Hull | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | કિંગ્સટન અપોન હલ | האל | किंग्स्टन अपॉन हुल | Kingston na Hullu | Kingston upon Hull | Հալ | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | キングストン・アポン・ハル | ಕಿಂಗ್ಸ್ಟನ್ ಅಪಾನ ಹಾಲ್ | 킹스턴어폰헐 | Kingston upon Hull | Кингстон-Апон-Халл | Kingstonium ad Hullum | Kingston-upon-Hull | Kingston upon Hull | Kingstonas prie Halo | Kingstona pie Hallas | Кингстон-апон-Галл | Кингстон на Хал | ꯀꯤꯡꯁ꯭ꯇꯣꯟ ꯑꯄꯣꯟ ꯍꯨꯜ | किंग्सस्टॅन अपॉन हल | Kingston upon Hull | کینگستن هال | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | Кингстон-апон-Халл | Kingston upon Hull | Kingston upon Hull | کنگسٹن | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | Кингстон-апон-Халл | Kingston upon Hull | Kingston upon Hull | කිංග්ස්ටන් අපොන් හිල් | Kingston upon Hull | Kingston upon Hull | Кингстон на Халу | Кингстон на Халу | Kingston na Halu | Kingston upon Hull | Kingston upon Hull | Kingston upon Hull | கிங்ஸ்டன் அபான் ஹில் | కింగ్స్టన్ అపాన్ హల్ | คิงส์ตันอะพอนฮัลล์ | Kingston upon Hull | Kingston upon Hull | Киңстон-апон-Һалл | Кінґстон-апон-Галл | کنگسٹن اپون ہل | Kingston trên sông Hull | Kingston upon Hull | Kingston upon Hull | 赫尔河畔金斯顿 | קינגסטאן אויף האל | 侯城 | 赫爾河畔京士頓 | 赫尔河畔金斯顿 | 赫尔河畔金斯顿 | 赫爾河畔京斯頓 | 侯城 | 赫尔河畔金斯顿 | 赫爾河畔京斯頓
Q4616,Marilyn Monroe,1926,1962,لوس أنجلوس | Los Angeles | Los Angeles | لس آنجلس | Los Angeles | Los Angeles | Лос-Анджелес | Los Angeles | Los Angeles | Los Angeles | لاس اینجلس | Ahééháshį́į́h | Los Angeles | Лос-Анџелес | لوس انجلس | Los Angeles | ሎስ አንጄሌስ | Lōsandgelis | لوس أنجلوس | لوس انجليس | লচ এঞ্জেলচ | Los Angeles | Los-Anceles | لوسآنجلس | Лос-Анджелес | Los Angeles | Los Angeles | Los Angeles | लॉस एंजेलिस | Los Angeles | Los Angeles | লস অ্যাঞ্জেলেস | Los Angeles | Лос-Анджелес | Los Angeles | Lŏk-săng-gĭ | Los Angeles | لۆس ئانجلەس | Los Angeles | Los Anceles | Los Anceles | Лос-Анджелес | Los Angeles | Los Angeles | Los Angeles | Los Angeles | लस एन्जलस | Los Angeles | Los Angeles | Los Angeles | Los Ángeles | Losi Enijilisi | Los Angeles | Los Angeles | Los Angeles | Los Angeles | 洛杉磯 | Los Angeles | لؤس آنجلس | 𐌻𐌰𐌿𐍃 𐌴𐌽𐌳𐌶𐌾𐌰𐌹𐌻𐌰𐌹𐍃 | લોસ એન્જેલસ | Los Angeles | Los Angeles | Los Angeles | Los Angeles | लॉस एंजेलिस | Los Angeles | Los Angeles | Լոս Անջելես | Լոս Անճելըս | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Лос-Анджелес | Los Angeles | Los Angeles | Las Anjiliiz | Los Angeles | ლოს-ანჯელესი | Los-Andjeles | Los Angeles | Lɔsɩ Anzelɛsɩ | Los Angeles | Los Angeles | Лос Анжелес | Лос-Анджелес | ឡូសអាន់ជ័រលេស | ಲಾಸ್ ಎಂಜಲೀಸ್ | Los Angeles | 로스앤젤레스 | لاس ایٚنٛجلِس | Los Angeles | Los Angeles | Лос-Анжелес шаары | Los Angeles | Лос-Анджелес | Los Angeles | Los Angeles | Los Angeles | ലോസ് ആഞ്ചെലെസ് | Los Angeles | Los Angeles | Los Angeles | Лос-Анджэлес | Лос Анджелис | Лос-Анджелес | Los Ángeles | לוס אנג'לס | Los Angeles | Los Angeles | Лос Анджэлэс | Лос Анџелес | Лос-Анджелес | Лос-Анджелес | Лос Анђелес | Лос-Анджелес | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Os Ánxeles | Angelopolis | Los Angeles | Los Angeles | 洛杉矶 | Λος Άντζελες | Los-Anĝeleso | Los Ángeles | Los Anjeles | Losandželosa | לאס אנדזשעלעס | Лос-Анджэлес | ロサンゼルス | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Andželas | 洛杉磯 | लस एन्जलस | Los Angeles | Лос-Анджелес | Ngā Ānahera | Los Angeles | Лос-Анжелес | Лос Анӂелес | लॉस एंजेल्स | Лос-Анджелес | Los Angeles | Los Angeles | Los Angeles | လော့စ်အိန်ဂျယ်လိစ်မြို့ | Лос-Анджелес | لس آنجلس | Lo̍k-sam-ki | Los Angeles | लस एन्जलस | लस एञ्जेल्स | Los Angeles | Los Angeles | Los Angeles | ଲସ ଏଞ୍ଜେଲ୍ସ | ਲਾਸ ਐਂਜਲਸ | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | لاس اینجلس | لاس انجلس | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Лос Анджелес | Los Angeles | लास एंजलस | Лос Андьелес | ᱞᱚᱥ ᱮᱧᱡᱮᱞᱥ | Los Angeles | Los Àngeles | Los Angeles | لاس اينجلس | Los Angeles | Luos Andžels | ලොස් ඇන්ජලීස් | Los Angeles | Los Angeles | Los Axhelos | Los Angeles | Los Angeles | Los Angeles | Los Angeles | Los Angeles | லாஸ் ஏஞ்சலஸ் | లాస్ ఏంజలెస్ | Лос Анҷелес | Лос Анҷелес | ลอสแอนเจลิส | Los-Anjeles | Los Angeles | Los Ančeles | ma tomo Ele | Лос-Анджелес | Los-Anceles | Los Angeles | Los Angeles | Los Angeles | Лос-Анджелес | Los Anjélés | Los Anjeles | Los Andželes | Los Angeles | Los Angeles | Los Angeles | Los Angeles | 洛杉矶 | ლოს-ანჯელესი | Los Angeles | 洛杉磯 | Los Angeles | 洛杉矶 | 洛杉矶 | 洛杉磯 | 洛杉磯 | 洛杉磯 | 洛杉矶 | 洛杉矶 | 洛杉磯
